"history_day_close","history_day_date","history_day_high","history_day_low","history_day_open","history_day_volume"
297.7,"2014-05-16",298.88,291.55,292.8,3637649
296.755,"2014-05-19",299.0,293.81,296.74,2286313
301.19,"2014-05-20",304.46,296.75,297.1,4096308
305.01,"2014-05-21",305.96,301.5201,302.21,3409200
304.91,"2014-05-22",308.54,303.01,304.8,2576888
312.24,"2014-05-23",312.35,304.9,304.58,3055997
310.82,"2014-05-27",314.6296,307.38,314.41,4864163
310.16,"2014-05-28",313.82,307.42,309.5,2726803
313.78,"2014-05-29",314.87,310.2,310.42,2365679
312.55,"2014-05-30",314.65,307.57,314.43,4260624
308.84,"2014-06-02",312.6,307.0,312.59,2205909
307.19,"2014-06-03",307.92,305.07,305.75,2379273
306.78,"2014-06-04",309.5,303.84,306.85,2111176
323.57,"2014-06-05",327.94,306.9,308.1,7803760
329.67,"2014-06-06",330.88,324.93,325.0,5246723
327.5,"2014-06-09",333.0,325.65,331.57,3212755
332.41,"2014-06-10",335.5,327.5,327.65,3668904
335.2,"2014-06-11",340.7199,333.8772,336.2,4439178
325.91,"2014-06-12",335.55,324.66,335.55,4276316
326.27,"2014-06-13",329.298,323.5262,327.05,2766909
327.62,"2014-06-16",328.6945,323.52,324.71,2449843
325.62,"2014-06-17",331.34,325.23,327.54,2924058
334.38,"2014-06-18",335.75,325.0,328.0,6409334
327.0,"2014-06-19",338.9,325.98,335.14,5327002
324.2,"2014-06-20",328.22,320.42,327.76,6056210
327.24,"2014-06-23",327.55,321.41,324.01,2609628
324.16,"2014-06-24",329.73,322.738,327.28,2627978
327.44,"2014-06-25",328.15,321.74,324.33,2328006
325.69,"2014-06-26",328.65,322.13,327.75,2699908
324.57,"2014-06-27",326.52,323.27,324.8,2419626
324.78,"2014-06-30",326.98,322.24,324.98,2672165
332.39,"2014-07-01",333.2,325.1,325.86,3178548
332.85,"2014-07-02",336.76,331.66,333.2,2681578
337.492,"2014-07-03",338.3,333.08,334.83,1944300
333.55,"2014-07-07",337.55,332.52,337.3,2130028
323.81,"2014-07-08",333.7397,321.4,333.1,4275447
329.97,"2014-07-09",330.2,323.15,324.71,3167133
327.92,"2014-07-10",329.98,322.65,324.34,2665753
346.2,"2014-07-11",347.0,334.71,334.77,8309079
355.32,"2014-07-14",355.77,345.356,347.0,5615482
354.44,"2014-07-15",355.59,349.4,353.71,4176758
355.9,"2014-07-16",359.32,353.0,355.61,3505023
352.454,"2014-07-17",356.96,351.38,353.99,3640290
358.66,"2014-07-18",359.68,352.08,353.6,3410032
359.76,"2014-07-21",361.71,356.72,358.1,2282741
360.84,"2014-07-22",362.93,355.25,355.25,2889366
358.14,"2014-07-23",360.63,356.62,359.05,2688761
358.61,"2014-07-24",364.85,358.52,359.98,7088655
324.01,"2014-07-25",324.87,314.76,317.2,17855141
320.41,"2014-07-28",324.82,316.5,324.2,5933999
320.0,"2014-07-29",322.8999,319.5,321.5,2885644
322.51,"2014-07-30",322.73,318.5,321.25,3973213
312.99,"2014-07-31",320.6836,311.86,320.01,5193770
307.06,"2014-08-01",315.83,304.588,313.0,7443091
313.65,"2014-08-04",316.18,308.5,308.84,4208660
312.32,"2014-08-05",314.55,310.06,312.55,2856294
313.89,"2014-08-06",315.78,310.2,310.83,2297476
311.45,"2014-08-07",315.8774,309.655,315.21,2936913
316.8,"2014-08-08",317.32,310.66,311.46,2708416
318.33,"2014-08-11",320.38,316.88,318.01,2472819
319.32,"2014-08-12",321.31,316.95,318.89,1916143
326.28,"2014-08-13",331.72,326.14,327.6,4945094
333.21,"2014-08-14",334.09,326.71,326.51,3420646
333.63,"2014-08-15",335.0,328.32,334.0,3897928
334.53,"2014-08-18",337.8,333.77,335.8,2488186
335.13,"2014-08-19",335.81,333.01,334.87,1714120
335.78,"2014-08-20",337.16,334.022,334.67,1811462
332.91,"2014-08-21",336.582,332.23,336.5,1975792
331.59,"2014-08-22",334.08,330.8,333.94,2212965
334.02,"2014-08-25",336.77,332.71,333.21,1960978
341.83,"2014-08-26",344.36,334.55,337.0,3654702
343.18,"2014-08-27",346.67,341.34,342.09,2961767
340.02,"2014-08-28",341.79,338.8,341.25,2254725
339.04,"2014-08-29",341.8199,337.68,341.06,1939848
342.38,"2014-09-02",342.5,337.1587,339.98,2328881
339.0,"2014-09-03",343.27,337.55,342.54,1998540
345.95,"2014-09-04",349.38,343.58,343.69,3965557
346.38,"2014-09-05",346.827,342.5,346.3,2111220
342.34,"2014-09-08",345.81,339.04,344.54,2960693
329.75,"2014-09-09",341.76,329.18,342.08,4646832
331.33,"2014-09-10",334.98,328.82,334.25,3798904
330.52,"2014-09-11",333.01,326.39,330.23,2721893
331.19,"2014-09-12",332.89,328.79,330.3,3429727
323.89,"2014-09-15",331.33,319.0,332.24,4006918
327.76,"2014-09-16",329.48,320.1,321.07,3265860
324.0,"2014-09-17",328.0,321.52,327.76,4138950
325.0,"2014-09-18",327.1,323.7105,325.35,2577706
331.32,"2014-09-19",332.7559,325.57,327.6,6886382
324.5,"2014-09-22",329.49,321.06,329.47,3118649
323.63,"2014-09-23",327.6,321.25,322.46,2353590
328.21,"2014-09-24",329.44,319.56,324.17,2647232
321.93,"2014-09-25",328.54,321.4,328.0,2934944
323.21,"2014-09-26",323.5,317.64,320.6,3639155
321.82,"2014-09-29",323.75,319.0,320.5,1929589
322.44,"2014-09-30",323.43,318.51,321.06,2639967
317.46,"2014-10-01",322.165,315.55,322.04,3096735
318.41,"2014-10-02",318.53,311.31,316.74,3553944
322.74,"2014-10-03",325.16,319.53,320.36,3037891
322.2,"2014-10-06",324.13,319.6,323.5,2294194
316.98,"2014-10-07",322.0,316.67,320.39,2365698
322.7,"2014-10-08",324.11,314.14,316.58,3458960
315.37,"2014-10-09",322.271,314.52,321.48,3589464
311.39,"2014-10-10",317.77,311.38,314.02,3684314
306.45,"2014-10-13",313.2,303.47,309.99,4369850
308.31,"2014-10-14",312.24,305.75,307.93,3385809
305.97,"2014-10-15",307.9,299.102,304.47,5348254
302.86,"2014-10-16",306.82,293.83,293.83,4731866
303.64,"2014-10-17",309.2,302.72,307.15,4409218
306.21,"2014-10-20",306.53,302.02,302.95,3239490
315.33,"2014-10-21",315.64,307.07,309.9,3563351
312.97,"2014-10-22",318.98,312.64,315.43,3130049
313.18,"2014-10-23",316.8,311.4,313.3,9038193
287.06,"2014-10-24",293.81,284.0,284.66,19805911
289.97,"2014-10-27",290.42,285.02,285.47,5950594
295.59,"2014-10-28",298.0,289.76,289.76,5576646
294.12,"2014-10-29",299.61,293.0701,299.75,4883259
299.07,"2014-10-30",299.74,292.36,294.0,4055155
305.46,"2014-10-31",305.72,301.5,305.15,4551795
305.72,"2014-11-03",308.01,303.24,306.23,3244150
302.81,"2014-11-04",304.25,300.17,303.6,3427384
296.52,"2014-11-05",304.0,294.16,303.58,4674492
296.64,"2014-11-06",297.0,292.29,296.69,3758121
299.86,"2014-11-07",299.99,296.29,297.82,2647352
305.11,"2014-11-10",305.799,300.0,300.0,2809056
312.01,"2014-11-11",312.38,303.646,305.79,3807333
311.51,"2014-11-12",312.58,308.79,310.51,2182982
315.22,"2014-11-13",316.9,311.51,312.73,1124447
327.82,"2014-11-14",332.88,316.401,316.5,8877785
323.05,"2014-11-17",328.0,318.03,325.91,4784933
324.93,"2014-11-18",329.56,323.25,323.65,3551161
326.54,"2014-11-19",328.4,324.02,327.25,3281614
330.54,"2014-11-20",332.67,323.33,324.0,3436721
332.63,"2014-11-21",338.33,331.47,334.77,4466587
335.64,"2014-11-24",337.39,333.6,334.78,2754186
335.04,"2014-11-25",336.3325,331.28,335.27,2564989
333.57,"2014-11-26",334.65,331.75,333.78,1985949
338.64,"2014-11-28",341.26,336.03,335.01,3051798
326.0,"2014-12-01",340.64,325.93,338.12,4944861
326.31,"2014-12-02",327.93,323.25,327.4,2790257
316.5,"2014-12-03",326.77,314.36,325.73,5689904
316.93,"2014-12-04",318.59,313.47,315.53,3296642
312.63,"2014-12-05",316.93,310.84,317.36,3265214
306.64,"2014-12-08",316.56,304.821,311.57,3639180
312.5,"2014-12-09",313.639,301.14,302.99,4049506
305.84,"2014-12-10",313.19,304.68,312.0,3245890
307.36,"2014-12-11",312.64,306.01,307.89,3272919
307.32,"2014-12-12",310.6399,303.01,303.99,3162322
306.07,"2014-12-15",310.86,302.15,308.87,3841577
295.06,"2014-12-16",304.49,295.01,304.35,6501252
298.88,"2014-12-17",299.67,293.03,295.77,4433505
297.73,"2014-12-18",304.5,293.25,304.01,7738067
299.9,"2014-12-19",301.54,295.52,296.91,8709129
306.54,"2014-12-22",307.36,301.94,301.67,4003827
306.285,"2014-12-23",307.49,303.252,305.9,2718359
303.03,"2014-12-24",307.0,302.875,306.38,1518107
309.09,"2014-12-26",310.7799,303.81,305.0,2893801
312.04,"2014-12-29",314.27,306.58,307.85,3009046
310.3,"2014-12-30",313.94,309.34,309.91,2093023
310.35,"2014-12-31",312.98,310.01,311.39,2057766
308.52,"2015-01-02",314.75,306.9601,312.5,2788101
302.19,"2015-01-05",308.38,300.85,307.01,2774231
295.29,"2015-01-06",303.0,292.38,302.24,3519034
298.42,"2015-01-07",301.28,295.33,297.5,2640349
300.46,"2015-01-08",303.14,296.11,300.32,3088398
296.93,"2015-01-09",302.87,296.68,301.48,2592360
291.41,"2015-01-12",298.51,289.281,297.56,3421392
294.74,"2015-01-13",301.4976,293.23,297.02,4136442
293.27,"2015-01-14",295.91,286.503,291.92,5538666
286.95,"2015-01-15",295.9995,286.815,294.0,4419196
290.74,"2015-01-16",290.79,285.25,286.77,3478176
289.44,"2015-01-20",293.3599,286.39,293.1,3075081
297.25,"2015-01-21",306.0,287.26,289.64,10065076
310.32,"2015-01-22",312.25,300.0,300.0,5362640
312.39,"2015-01-23",316.93,307.72,308.07,4496419
309.66,"2015-01-26",313.0,307.5201,311.7,3169665
306.75,"2015-01-27",310.243,302.625,306.3,2920315
303.91,"2015-01-28",311.51,303.8,309.81,3063774
311.78,"2015-01-29",312.8,299.33,304.68,8656567
354.53,"2015-01-30",359.5,340.74,346.32,23856060
364.47,"2015-02-02",365.0,350.01,350.06,10231914
363.55,"2015-02-03",367.817,360.21,360.71,6212565
364.75,"2015-02-04",367.5,358.23,360.8,4169927
373.89,"2015-02-05",378.8,365.9,366.0,7247605
374.28,"2015-02-06",375.9899,371.01,374.11,3892382
370.56,"2015-02-09",374.41,367.2,371.75,2724630
372.995,"2015-02-10",374.3,368.51,370.6,2287232
375.14,"2015-02-11",377.1,371.1,371.23,2786523
377.17,"2015-02-12",378.51,373.15,375.24,2791050
381.83,"2015-02-13",383.0,377.01,377.39,3475069
375.43,"2015-02-17",379.985,372.67,378.12,3673208
373.37,"2015-02-18",376.74,372.85,373.78,2650610
378.995,"2015-02-19",381.88,373.43,373.49,2953752
383.66,"2015-02-20",383.7,375.84,378.62,3258023
380.14,"2015-02-23",384.54,378.0,383.4,2176989
378.59,"2015-02-24",380.48,376.16,378.65,1921850
385.37,"2015-02-25",387.85,376.54,376.41,3174495
384.8,"2015-02-26",389.37,383.28,384.05,2687107
380.16,"2015-02-27",385.99,379.79,384.29,2532309
385.655,"2015-03-02",385.9,379.481,380.85,2139205
384.61,"2015-03-03",386.1,381.601,383.95,1946498
382.72,"2015-03-04",387.9,382.19,386.16,2259141
387.83,"2015-03-05",388.4182,383.89,385.5,2693518
380.09,"2015-03-06",387.0,378.88,385.52,2627042
378.56,"2015-03-09",379.33,375.28,378.4,2311390
369.51,"2015-03-10",377.77,369.18,376.92,3120972
366.37,"2015-03-11",373.35,366.26,370.22,2495097
374.24,"2015-03-12",375.5,367.52,368.56,2810001
370.58,"2015-03-13",373.99,366.68,371.8,2611658
373.35,"2015-03-16",373.94,366.72,370.38,2354059
371.92,"2015-03-17",374.5,369.64,371.11,2036961
375.135,"2015-03-18",375.99,366.7,369.97,2654135
373.24,"2015-03-19",377.11,372.19,373.36,1915671
378.49,"2015-03-20",379.37,375.92,375.27,3763553
375.11,"2015-03-23",381.77,374.94,378.07,2239343
374.09,"2015-03-24",375.24,372.27,373.99,2228214
370.96,"2015-03-25",380.5,370.285,375.17,3429497
367.35,"2015-03-26",371.4,365.65,369.75,2929962
370.56,"2015-03-27",373.17,366.5734,367.11,2609774
374.59,"2015-03-30",376.12,371.55,371.87,1820933
372.1,"2015-03-31",377.7,371.51,373.24,2506122
370.255,"2015-04-01",373.16,368.34,372.1,2458095
372.25,"2015-04-02",373.28,369.0,370.5,1875279
377.04,"2015-04-06",380.2,369.36,370.1,3050709
374.41,"2015-04-07",379.31,374.03,376.15,1954902
381.2,"2015-04-08",381.58,374.65,374.66,2636434
383.54,"2015-04-09",384.42,378.795,380.64,2392328
382.65,"2015-04-10",387.12,381.3151,384.31,2573519
382.36,"2015-04-13",385.28,380.14,383.53,1894453
385.11,"2015-04-14",387.81,381.2101,383.21,2583575
383.45,"2015-04-15",385.78,381.64,384.71,1933229
386.04,"2015-04-16",387.45,383.55,383.56,2080418
375.56,"2015-04-17",383.56,374.4,382.06,3839664
389.51,"2015-04-20",391.94,377.0,378.55,5016148
391.18,"2015-04-21",394.6,386.8,391.32,4643524
389.8,"2015-04-22",394.28,388.0,391.31,3474724
389.99,"2015-04-23",391.88,386.15,390.21,7979985
445.1,"2015-04-24",452.65,439.0,439.0,17176904
438.56,"2015-04-27",446.99,437.41,444.0,5430949
429.31,"2015-04-28",439.0,428.04,438.51,4140483
429.37,"2015-04-29",434.24,426.03,426.91,3621688
421.78,"2015-04-30",431.75,419.24,427.11,3647877
422.87,"2015-05-01",425.64,416.0,423.99,3565824
423.04,"2015-05-04",429.77,422.42,424.8,2270448
421.19,"2015-05-05",427.51,421.02,422.85,2856386
419.1,"2015-05-06",422.7165,414.55,421.43,2552474
426.88,"2015-05-07",428.5,422.85,424.15,2766132
433.69,"2015-05-08",435.2,430.174,430.5,2908838
432.85,"2015-05-11",439.0,431.37,432.51,2393737
431.02,"2015-05-12",433.25,426.71,430.62,1947822
426.87,"2015-05-13",433.528,425.8,429.98,1996328
432.28,"2015-05-14",433.0,427.01,429.99,1888477
426.0,"2015-05-15",430.3962,424.3,428.0,4240306
425.24,"2015-05-18",427.27,421.46,424.87,2390229
421.71,"2015-05-19",428.24,420.63,424.87,2465240
423.86,"2015-05-20",427.1,418.36,420.6,2196159
431.63,"2015-05-21",436.9,428.0,428.0,4121401
427.63,"2015-05-22",432.44,427.61,430.95,2020629
425.47,"2015-05-26",427.0,422.0,426.2,2244185
431.42,"2015-05-27",431.85,425.01,427.45,2231088
426.57,"2015-05-28",431.35,425.47,429.71,1912436
429.23,"2015-05-29",432.5,427.23,427.23,3016060
430.92,"2015-06-01",433.16,426.2,430.0,2253264
430.99,"2015-06-02",433.23,426.25,430.07,1669845
436.59,"2015-06-03",438.39,432.75,434.4,2727914
430.78,"2015-06-04",436.755,429.26,434.4,2510761
426.95,"2015-06-05",430.8,426.5,429.55,1907855
423.5,"2015-06-08",426.8,421.425,425.62,2172525
425.48,"2015-06-09",427.49,419.14,422.56,2288663
430.77,"2015-06-10",432.2,425.66,426.46,2172333
432.97,"2015-06-11",438.89,431.47,432.29,2922459
429.92,"2015-06-12",432.36,428.26,431.25,2054385
423.67,"2015-06-15",428.05,422.64,427.66,2050987
427.26,"2015-06-16",427.97,422.67,423.37,2297469
427.81,"2015-06-17",431.35,424.753,428.82,2185869
439.39,"2015-06-18",439.73,429.405,430.3,3378360
434.92,"2015-06-19",444.99,433.24,440.3,4495087
436.29,"2015-06-22",439.24,434.18,437.66,1823572
445.99,"2015-06-23",447.04,433.69,435.59,3245049
440.84,"2015-06-24",446.47,440.23,444.97,2620827
440.1,"2015-06-25",443.47,436.39,437.78,2237458
438.1,"2015-06-26",443.49,435.06,441.76,2624479
429.86,"2015-06-29",437.0,429.0,435.0,2753193
434.09,"2015-06-30",435.57,430.46,433.52,2596873
437.39,"2015-07-01",440.0,435.58,439.35,1987076
437.71,"2015-07-02",438.2,433.48,437.0,1343397
436.04,"2015-07-06",439.73,433.52,435.09,1903161
436.72,"2015-07-07",437.73,425.57,435.68,3454248
429.7,"2015-07-08",435.99,428.83,434.35,2383130
434.39,"2015-07-09",438.72,434.15,434.62,2271395
443.51,"2015-07-10",444.72,439.0,440.49,2400981
455.57,"2015-07-13",457.87,447.54,448.29,3956802
465.57,"2015-07-14",469.6,458.16,462.32,4736215
461.19,"2015-07-15",464.7,460.2,463.04,2987399
475.48,"2015-07-16",475.88,464.8,465.5,4095581
483.01,"2015-07-17",485.42,477.25,477.7,4932176
488.1,"2015-07-20",493.2,485.4,492.57,4752491
488.0,"2015-07-21",488.88,482.55,487.9,3181831
488.27,"2015-07-22",492.5,484.9,485.99,3114898
482.18,"2015-07-23",491.66,475.7,491.66,9374431
529.42,"2015-07-24",580.57,529.35,578.99,21909381
531.41,"2015-07-27",544.95,526.6,527.75,7490960
526.03,"2015-07-28",536.39,523.12,536.0,5273092
529.0,"2015-07-29",532.9655,525.02,530.92,3752634
536.76,"2015-07-30",539.2,524.29,527.65,3743065
536.15,"2015-07-31",542.84,534.5201,539.09,3025598
535.03,"2015-08-03",540.44,529.36,537.45,3014236
531.9,"2015-08-04",536.95,529.163,529.69,2934590
537.01,"2015-08-05",539.14,534.119,538.8,2889350
529.46,"2015-08-06",542.74,527.52,539.3,3820453
522.62,"2015-08-07",529.4599,518.21,529.16,3969215
524.0,"2015-08-10",532.2764,523.0,528.52,2615926
527.46,"2015-08-11",528.98,522.0,523.65,2676600
525.91,"2015-08-12",527.5,513.06,523.75,4014684
529.66,"2015-08-13",534.66,525.4846,527.37,2895238
531.52,"2015-08-14",534.11,528.25,528.25,1994799
535.22,"2015-08-17",538.74,527.12,531.29,2581680
535.02,"2015-08-18",539.49,533.0,535.04,2071342
532.92,"2015-08-19",537.25,529.0,533.74,2324040
515.78,"2015-08-20",533.25,515.77,530.39,4407990
494.47,"2015-08-21",512.33,494.47,507.36,6706466
463.37,"2015-08-24",489.76,451.0,463.58,10097601
466.37,"2015-08-25",489.44,466.25,487.49,5679329
500.77,"2015-08-26",503.72,478.76,484.02,6358639
518.37,"2015-08-27",522.69,507.261,513.71,6114506
518.01,"2015-08-28",521.5,513.04,517.5,2746708
512.89,"2015-08-31",519.41,509.07,516.44,3002293
496.54,"2015-09-01",510.0,493.43,499.14,3864514
510.55,"2015-09-02",510.86,497.72,505.09,3707116
504.72,"2015-09-03",515.84,502.57,514.5,3149694
499.0,"2015-09-04",502.85,495.64,497.65,2692510
517.54,"2015-09-08",518.35,508.5144,508.69,3810653
516.89,"2015-09-09",529.95,515.06,524.0,4370657
522.24,"2015-09-10",526.13,514.78,515.15,2575982
529.44,"2015-09-11",529.44,520.605,521.07,3227862
521.38,"2015-09-14",532.45,518.58,529.44,3130241
522.37,"2015-09-15",527.92,517.2,523.25,2865933
527.39,"2015-09-16",528.3,518.52,521.98,2252790
538.87,"2015-09-17",546.97,526.57,526.98,4169484
540.26,"2015-09-18",546.237,531.35,534.62,6160075
548.39,"2015-09-21",549.78,539.59,544.33,3283313
538.4,"2015-09-22",543.55,532.66,539.71,3841748
536.07,"2015-09-23",541.21,534.0,538.3,2237571
533.75,"2015-09-24",534.56,522.87,530.55,3500964
524.25,"2015-09-25",542.8,521.4,542.57,4030998
504.06,"2015-09-28",520.28,494.3337,520.02,5434532
496.07,"2015-09-29",511.48,490.5,506.0,4457532
511.89,"2015-09-30",512.8,501.6724,505.44,4004681
520.72,"2015-10-01",520.8,506.0,511.0,3768483
532.54,"2015-10-02",532.6,508.1,512.99,4597795
543.68,"2015-10-05",545.91,536.0,536.99,3391359
537.48,"2015-10-06",551.5,533.33,545.5,4547519
541.94,"2015-10-07",542.0,529.0,541.79,3812087
533.16,"2015-10-08",539.386,519.89,536.71,4676440
539.8,"2015-10-09",541.79,530.27,534.48,3537364
550.19,"2015-10-12",550.82,539.8,539.96,2776103
548.9,"2015-10-13",553.2,543.1,546.26,2938044
544.83,"2015-10-14",552.25,539.68,551.34,3582060
562.44,"2015-10-15",563.0,547.0,547.75,4937034
570.76,"2015-10-16",570.94,560.31,565.27,4315792
573.15,"2015-10-19",579.0,567.38,570.76,4375420
560.88,"2015-10-20",573.0,555.28,572.0,4346209
555.77,"2015-10-21",565.25,552.52,563.87,3361655
563.91,"2015-10-22",569.146,556.67,562.7,7779372
599.03,"2015-10-23",619.45,595.36,617.68,10692667
608.61,"2015-10-26",609.85,596.29,602.3,4269715
611.01,"2015-10-27",614.71,605.53,608.6,3787136
617.1,"2015-10-28",617.23,609.5,612.3,3926200
626.55,"2015-10-29",627.54,615.39,617.7,3896026
625.9,"2015-10-30",630.72,625.28,626.01,3874363
628.35,"2015-11-02",628.63,620.41,627.13,2816479
625.31,"2015-11-03",629.89,622.0,629.53,3246910
640.95,"2015-11-04",645.93,627.35,627.76,4840501
655.65,"2015-11-05",657.0,643.0901,647.1,4723825
659.37,"2015-11-06",662.26,652.0,655.0,4092165
655.49,"2015-11-09",661.955,647.8477,658.65,4048823
659.68,"2015-11-10",660.0,647.262,651.01,3489483
673.25,"2015-11-11",675.96,663.25,663.25,5387309
665.6,"2015-11-12",675.64,664.22,673.0,4284678
642.35,"2015-11-13",667.0,640.45,663.57,6261076
647.81,"2015-11-16",649.99,622.29,640.92,7435934
643.3,"2015-11-17",653.25,641.0,650.65,4320177
663.54,"2015-11-18",664.88,646.37,646.51,4469769
661.27,"2015-11-19",672.86,659.0,664.99,4705237
668.45,"2015-11-20",668.87,657.57,667.94,3896135
678.99,"2015-11-23",682.77,668.45,671.5,4385057
671.15,"2015-11-24",675.8,661.2125,674.14,4543417
675.34,"2015-11-25",679.7,671.24,675.0,2697889
673.26,"2015-11-27",680.99,672.1,680.8,1966801
664.8,"2015-11-30",681.29,664.6,675.9,5693172
679.06,"2015-12-01",681.0,667.86,673.75,4751152
676.01,"2015-12-02",684.82,674.25,681.0,4273526
666.25,"2015-12-03",682.79,661.48,679.44,5064736
672.64,"2015-12-04",674.775,661.4,666.0,4534796
669.83,"2015-12-07",675.46,660.5,674.74,3732814
677.33,"2015-12-08",679.99,659.79,663.13,3651908
664.79,"2015-12-09",679.0,655.68,678.0,5158172
662.32,"2015-12-10",668.526,659.56,665.59,3455472
640.15,"2015-12-11",657.88,639.62,651.23,5474420
640.15,"2015-12-14",640.15,640.15,640.15,0
658.64,"2015-12-15",671.5,657.35,665.03,4753074
675.77,"2015-12-16",677.35,659.32,663.56,3964470
670.65,"2015-12-17",682.5,670.65,680.0,3681645
664.14,"2015-12-18",676.84,664.13,668.65,6841304
664.51,"2015-12-21",669.9,658.93,668.5,3250900
663.15,"2015-12-22",668.49,659.26,666.83,2667795
663.7,"2015-12-23",666.597,656.63,666.5,2722922
662.79,"2015-12-24",664.68,660.6,663.35,1092970
675.2,"2015-12-28",675.5,665.5,665.56,3783555
693.97,"2015-12-29",696.44,677.8893,677.98,5734996
689.07,"2015-12-30",695.49,686.375,691.89,3519003
675.89,"2015-12-31",687.75,675.89,686.08,3749560
636.99,"2016-01-04",657.715,627.51,656.29,9314519
633.79,"2016-01-05",646.91,627.65,646.86,5822603
632.65,"2016-01-06",639.79,620.31,622.0,5329197
607.94,"2016-01-07",630.0,605.21,621.8,7074915
607.05,"2016-01-08",624.14,606.0,619.66,5512915
617.74,"2016-01-11",619.85,598.57,612.48,4891551
617.89,"2016-01-12",625.99,612.2415,625.25,4724100
581.81,"2016-01-13",620.88,579.16,620.88,7655239
593.0,"2016-01-14",602.25,569.88,580.25,7237978
570.18,"2016-01-15",584.62,565.3,572.24,7784523
574.48,"2016-01-19",584.0,566.45,577.09,4807165
571.77,"2016-01-20",578.45,547.18,564.36,7966406
575.02,"2016-01-21",588.81,568.22,573.58,4952217
596.38,"2016-01-22",600.1,584.1079,588.73,5120144
596.53,"2016-01-25",608.5,594.56,597.99,4396079
601.25,"2016-01-26",604.5,590.38,603.45,3765655
583.35,"2016-01-27",603.39,578.78,601.99,5152853
635.35,"2016-01-28",638.06,597.55,608.37,14015171
587.0,"2016-01-29",593.0,570.0,571.98,14677550
574.81,"2016-02-01",581.8,570.31,578.15,6355123
552.1,"2016-02-02",571.56,550.09,570.0,6312045
531.07,"2016-02-03",556.0,521.9,553.5,10048709
536.26,"2016-02-04",538.99,519.2201,525.0,6199070
502.13,"2016-02-05",529.45,499.19,529.28,9708929
488.1,"2016-02-08",493.5,475.21,486.47,9825509
482.07,"2016-02-09",498.38,474.0,478.01,7077915
490.48,"2016-02-10",504.66,486.0,491.76,6786181
503.82,"2016-02-11",509.3,484.0,491.17,7397393
507.08,"2016-02-12",516.75,501.4932,510.7,5384787
521.1,"2016-02-16",524.45,511.66,519.48,5118500
534.1,"2016-02-17",537.48,519.39,528.74,4824002
