date,time,title,abstract
2014-06-19,1:20 PM,VKontakte investors clash over CEO candidates,"MOSCOW, June 19 Shareholders in Russia's top social network VKontakte (VK) have clashed over who should replace former CEO Pavel Durov, deepening a more than year-long dispute that threatens to destabilise Russia's answer to Facebook."
2014-06-19,8:28 AM,Facebook website returns to service after crash,"Facebook Inc.'s FB.O website crashed briefly on Thursday, temporarily preventing computer and mobile phone users from reaching the site around the globe."
2014-06-19,8:50 AM,UPDATE 2-Facebook website returns to service after crash,"June 19 Facebook Inc.'s website crashed briefly on Thursday, temporarily preventing computer and mobile phone users from reaching the site around the globe."
2014-06-19,8:25 AM,Facebook website crashes,"June 19 Facebook Inc's website was down at 0815 GMT, displaying a message saying ""Sorry, something went wrong."""
2014-06-21,3:45 PM,"Zimbabwe editor charged with attempted terrorism, insurgency","HARARE Zimbabwe on Saturday laid attempted terrorism, insurgency and banditry charges against the editor of a state-run newspaper, accusing him of being an anonymous Facebook blogger who claimed to be a mole in President Robert Mugabe's ruling party."
2014-06-21,3:40 PM,"Zimbabwe editor charged with attempted terrorism, insurgency","HARARE, June 21 Zimbabwe on Saturday laid attempted terrorism, insurgency and banditry charges against the editor of a state-run newspaper, accusing him of being an anonymous Facebook blogger who claimed to be a mole in President Robert Mugabe's ruling party."
2014-06-25,5:01 PM,Oculus denies claims by ZeniMax in virtual reality tech lawsuit,"SAN FRANCISCO, June 25 Virtual-reality technology startup Oculus VR denied allegations by videogame publisher ZeniMax Media Inc that it stole trade secrets during development of a gaming headset in a response filed in a federal court on Wednesday."
2014-06-27,11:41 AM,Sri Lankan hardline Buddhists say Facebook accounts blocked after violence,"COLOMBO, June 27 Buddhist activists accused of involvement in violence against Sri Lanka's minority Muslims said on Friday that accounts of their group's members on social media site Facebook had been blocked."
2014-06-29,11:41 PM,"Apple, Facebook, Google cheer on San Francisco Gay Pride parade","SAN FRANCISCO Apple Inc, Facebook Inc and other prominent Silicon Valley technology companies flew the flag for gay rights at the San Francisco Pride Festival on Sunday as they sought to boost morale among employees and reflect a corporate culture of diversity."
2014-06-29,11:26 PM,"Apple, Facebook, Google cheer on San Francisco Gay Pride parade","SAN FRANCISCO, June 29 Apple Inc, Facebook Inc and other prominent Silicon Valley technology companies flew the flag for gay rights at the San Francisco Pride Festival on Sunday as they sought to boost morale among employees and reflect a corporate culture of diversity."
2014-06-30,1:00 PM,BUSINESS-NEWS-SCHEDULE AT 1230 GMT / 8.30 AM ET,Editor: Malcolm Davidson                  +44 20 7542 6958
2014-07-01,4:45 PM,NYSE to run software tests for trading firms ahead of Alibaba IPO,"NEW YORK, July 1 The New York Stock Exchange said it will hold a test run of Alibaba Group Holding's  highly anticipated market debut, reflecting the securities industry's focus on risk controls after a raft of technical snafus in recent years."
2014-07-01,12:10 PM,Which U.S. tech stocks are the best bargains now?,"LONG BEACH Calif. (The opinions expressed here are those of the author, a columnist for Reuters.)"
2014-07-01,12:01 PM,COLUMN-Which U.S. tech stocks are the best bargains now?,"(The opinions expressed here are those of the author, a columnist for Reuters.)"
2014-07-02,11:30 PM,Facebook removes hunting photos of Texas teen that raised ire,"DALLAS Facebook has removed some photographs of a Texas teenager posing with freshly killed animals she hunted during a recent safari in South Africa that had been criticized by users as inappropriate, the company said on Wednesday."
2014-07-02,11:26 PM,Facebook removes hunting photos of Texas teen that raised ire,"DALLAS, July 2 Facebook has removed some photographs of a Texas teenager posing with freshly killed animals she hunted during a recent safari in South Africa that had been criticized by users as inappropriate, the company said on Wednesday."
2014-07-02,6:40 PM,Facebook acquires video ad company LiveRail,SAN FRANCISCO Facebook Inc is acquiring video advertising company LiveRail in the Internet social network's latest step to make video ads a bigger part of its business.
2014-07-02,6:31 PM,Facebook acquires video ad company LiveRail,"SAN FRANCISCO, July 2 Facebook Inc is acquiring video advertising company LiveRail in the Internet social network's latest step to make video ads a bigger part of its business."
2014-07-02,3:35 AM,UK regulator investigates Facebook over emotions study,The British data watchdog is investigating whether Facebook Inc violated data-protection laws when it allowed researchers to conduct a psychological experiment on its users.
2014-07-02,7:07 AM,UPDATE 2-UK regulator investigates Facebook over emotions study,July 2 The British data watchdog is investigating whether Facebook Inc violated data-protection laws when it allowed researchers to conduct a psychological experiment on its users.
2014-07-02,7:40 AM,Facebook seeks India revenue boost with 'missed call' ads,SAN FRANCISCO Facebook Inc wants its users in India to hang up on advertisers.
2014-07-02,3:30 AM,UK data regulator probes Facebook over psychological experiment-FT,"July 1 The Information Commissioner's Office (ICO) in the UK is investigating whether Facebook Inc  broke data protection laws when it allowed researchers to conduct a psychological experiment on users of the social network, the Financial Times reported."
2014-07-07,11:00 AM,"RPT-INSIGHT-As millions vape, e-cigarette researchers count puffs, scour Facebook","NEW YORK, July 7 One team of researchers assessing the risks of electronic cigarettes is counting the puffs taken by volunteer ""vapers."" Another will comb Facebook for posts on how people are tinkering with e-cigarettes to make the devices deliver extra nicotine. A third is building a virtual convenience store for 13-to-17-year-olds, measuring how e-cigarette displays and price promotions influence whether minors buy the increasingly popular devices."
2014-07-07,5:00 AM,"INSIGHT-As millions vape, e-cigarette researchers count puffs, scour Facebook","NEW YORK, July 7 One team of researchers assessing the risks of electronic cigarettes is counting the puffs taken by volunteer ""vapers."" Another will comb Facebook for posts on how people are tinkering with e-cigarettes to make the devices deliver extra nicotine. A third is building a virtual convenience store for 13-to-17-year-olds, measuring how e-cigarette displays and price promotions influence whether minors buy the increasingly popular devices."
2014-07-09,9:00 PM,"As millions vape, e-cigarette researchers count puffs, scour Facebook",NEW YORK (Story has been refiled to correct the extent of FDA e-cigarette research in paragraph 2)
2014-07-09,8:35 PM,"CORRECTED-INSIGHT-As millions vape, e-cigarette researchers count puffs, scour Facebook","(In paragraph 2, corrects extent of FDA e-cigarette research)"
2014-07-09,6:37 PM,Ex-Guatemalan leader Portillo to be freed from U.S. prison in February,"NEW YORK Former Guatemalan President Alfonso Portillo is scheduled to be released from a U.S. prison in February, more than five years after his arrest on money laundering charges."
2014-07-10,11:51 AM,Access to Google services within China returns,"BEIJING, July 10 Users in China were able to access online services for Google Inc on Thursday, after more than a month of severe disruption that almost completely blocked people from using features such as its search, maps and e-mail functions."
2014-07-11,3:29 AM,"After short revival, Google service disruptions in China return","BEIJING, July 11 Google Inc services were once again being disrupted in China on Friday after a brief respite on Thursday, users and an anti-censorship group reported, continuing more than a month of severe disruption."
2014-07-14,1:33 PM,World Cup was biggest social media event ever: Facebook,"SAO PAULO Brazil's World Cup was the biggest social media event on record involving 350 million Facebook Inc users worldwide, the company claimed on Monday, as it made strides into the so-called ""real-time"" market dominated by Twitter."
2014-07-15,7:56 AM,UPDATE 1-Japanese messaging app Line files for IPO valued over $10 bln -source,"* Parent favours preferred share sale to avoid takeover -source   (Adds company comment, more details from another source, context)"
2014-07-17,7:25 PM,Facebook tests new 'buy' button for online purchases in U.S.,"SAN FRANCISCO, July 17 Facebook Inc is testing a new ""buy"" button on its website that will let consumers purchase products that are advertised on its social network."
2014-07-21,9:10 PM,Yahoo to buy analytics startup Flurry to bolster mobile ad business,SAN FRANCISCO Yahoo Inc  will buy mobile analytics startup Flurry to beef up a fast-growing mobile advertising business that still lags Google Inc's  and Facebook Inc's  in scale.
2014-07-21,9:16 PM,UPDATE 1-Yahoo to buy analytics startup Flurry to bolster mobile ad business,"(Adds source confirming rough acquisition price, adds link)"
2014-07-21,9:00 PM,Yahoo to buy analytics startup Flurry to bolster mobile ad business,"SAN FRANCISCO, July 21 Yahoo Inc will buy mobile analytics startup Flurry to beef up a fast-growing mobile advertising business that still lags Google Inc's  and Facebook Inc's in scale."
2014-07-22,8:29 PM,Facebook's Zuckerberg to testify at N.Y. forgery trial: prosecutors,"NEW YORK The government will call Mark Zuckerberg to testify against an upstate New York man accused of trying to cheat the billionaire founder of Facebook Inc  out of half his stake in the social media company, a federal prosecutor said on Tuesday."
2014-07-22,8:25 PM,Facebook's Zuckerberg to testify at N.Y. forgery trial -prosecutors,"NEW YORK, July 22 The government will call Mark Zuckerberg to testify against an upstate New York man accused of trying to cheat the billionaire founder of Facebook Inc  out of half his stake in the social media company, a federal prosecutor said on Tuesday."
2014-07-22,4:59 PM,Google must face U.S. privacy lawsuit over commingled user data,A federal judge rejected Google Inc's bid to dismiss a privacy lawsuit claiming it commingled user data across different products and disclosed that data to advertisers without permission.
2014-07-22,4:55 PM,Google must face U.S. privacy lawsuit over commingled user data,July 22 A federal judge rejected Google Inc's  bid to dismiss a privacy lawsuit claiming it commingled user data across different products and disclosed that data to advertisers without permission.
2014-07-23,8:12 PM,"Facebook beats Wall Street targets, stock hits record high","SAN FRANCISCO Facebook Inc's fast-growing mobile advertising business helped drive a 61 percent increase in revenue during the second quarter, beating Wall Street's financial targets and sending shares to a record-high in after-hours trading on Wednesday. | Video"
2014-07-23,8:26 PM,"UPDATE 3-Facebook beats Wall Street targets, stock hits record high","SAN FRANCISCO, July 23 Facebook Inc's  fast-growing mobile advertising business helped drive a 61 percent increase in revenue during the second quarter, beating Wall Street's financial targets and sending shares to a record-high in after-hours trading on Wednesday."
2014-07-23,10:02 PM,BRIEF-Facebook CFO says expects 2014 expenses to grow in the neighborhood of 30 percent to 35 percent,July 23 Facebook Inc :  * CFO says expects 2014 expenses to grow in the neighborhood of 30 percent to
2014-07-23,8:11 PM,Facebook Q2 revenue increases 61 percent,"SAN FRANCISCO, July 23 Facebook Inc grew its revenue 61 percent in the second quarter, as the Internet company benefited from strong demand for its mobile advertising business."
2014-07-24,9:56 PM,US STOCKS-Wall St ends flat on mixed earnings; S&P 500 at record,* Caterpillar drags on Dow; Facebook at record on results
2014-07-24,7:17 PM,"Facebook goes express to mega-cap status - now valued more than AT&T, Coke","NEW YORK In the days after its infamously mishandled initial public offering in May 2012, it looked as if Facebook would struggle to become a must-own for fund managers."
2014-07-24,9:00 PM,"GLOBAL MARKETS-Stocks edge up, U.S. bonds slip on jobless data, earnings",* S&P 500 closes at record high for 2nd day; MSCI world index up
2014-07-24,8:45 PM,US STOCKS-Wall St finishes flat on mixed earnings; S&P at record,* Caterpillar drags on Dow; Facebook stock at record on results
2014-07-24,7:10 PM,"GLOBAL MARKETS-Stocks gain, U.S. bonds slip on jobless data, earnings","* U.S. homebuilders down after housing data   (Updates with U.S. oil settlement, adds gold)"
2014-07-24,6:50 PM,US STOCKS-Wall St flat as Caterpillar offsets Facebook,"* Caterpillar weighs on Dow, Facebook hits record on results"
2014-07-24,5:07 PM,"GLOBAL MARKETS-Stocks gain, U.S. bonds fall on jobless data, results","* US homebuilders down after housing data   (Adds homebuilder shares and other details, updates trading)"
2014-07-24,12:25 PM,Facebook shares hit record high as market likes earnings,Shares of Facebook Inc  hit a record high on Thursday after a surge in mobile advertising revenue helped the world's No. 1 social network trounce analysts' expectations for quarterly profit and revenue. | Video
2014-07-24,3:20 PM,"GLOBAL MARKETS-Stock indexes, euro inch up on euro zone data, U.S. earnings","* Emerging-market stocks at 17-month highs after China PMI   (Updates with U.S. markets opening, changes byline, dateline, previous LONDON)"
2014-07-24,2:55 PM,"US STOCKS-Results, jobs data buoy Wall St, S&P eyes 2,000","* Indexes: Dow, S&P flat; Nasdaq off 0.1 pct   (Updates to morning trading, adds data, comment)"
2014-07-28,9:00 PM,OkCupid admits to Facebook-style experimenting on customers,"SAN FRANCISCO OkCupid, a top U.S. matchmaking website, intentionally mismatched users to test its technology, the IAC/InterActive Corp service said on Monday, weeks after Facebook Inc admitted to misleading users in a psychological study."
2014-07-28,10:45 PM,UPDATE 1-OkCupid admits to Facebook-style experimenting on customers,"(Adds comment from internet ethics expert, details throughout)"
2014-07-28,8:52 PM,OkCupid admits to Facebook-style experimenting on customers,"SAN FRANCISCO, July 28 OkCupid, a top U.S. matchmaking website, regularly mismatches users to test its technology, the IAC/InterActive Corp service revealed on Monday, weeks after Facebook Inc admitted to misleading users in a psychological study."
2014-07-29,8:14 PM,Twitter assuages growth concerns for now as shares soar 35 percent,"SAN FRANCISCO Twitter Inc  halted a slowdown in user-growth in the second quarter with the help of product tweaks and services built around the summer's World Cup, assuaging concerns for now that the online messaging service had peaked. | Video"
2014-07-29,2:40 PM,A mixed quarter for bets on U.S. stock volatility,"NEW YORK With some of Wall Street's more volatile names set to report in the next couple of days, traders who bet on big swings in shares are hoping to see moves more like Facebook than Netflix."
2014-07-29,2:40 PM,ANALYSIS-A mixed quarter for bets on U.S. stock volatility,"NEW YORK, July 29 With some of Wall Street's more volatile names set to report in the next couple of days, traders who bet on big swings in shares are hoping to see moves more like Facebook than Netflix."
2014-07-30,4:46 PM,UPDATE 2-Twitter's surge revives valuation debate,"July 30 The surge in Twitter Inc's  stock has revived debate about whether it warrants a valuation five times that of Facebook Inc, its biggest rival in social media."
2014-07-31,7:05 AM,"Facebook mobile app to offer free, limited Internet in Zambia","SAN FRANCISCO Facebook Inc is launching a mobile app that gives users in Zambia free access to a handful of online services on mobile phones, broadening an effort to boost Internet usage in underdeveloped countries."
2014-07-31,7:01 AM,"Facebook mobile app to offer free, limited Internet in Zambia","SAN FRANCISCO, July 31 Facebook Inc is launching a mobile app that gives users in Zambia free access to a handful of online services on mobile phones, broadening an effort to boost Internet usage in underdeveloped countries."
2014-08-01,9:36 PM,"Google, Facebook pay for shuttles to use San Francisco bus stops","SAN FRANCISCO Commuter shuttles run by Google Inc, Facebook Inc and other Silicon Valley companies began paying on Friday to make stops at San Francisco bus stations after protests blamed them for gentrification."
2014-08-01,9:31 PM,"Google, Facebook pay for shuttles to use San Francisco bus stops","SAN FRANCISCO, Aug 1 Commuter shuttles run by Google Inc, Facebook Inc and other Silicon Valley companies began paying on Friday to make stops at San Francisco bus stations after protests blamed them for gentrification."
2014-08-01,4:25 PM,Facebook restores service after outage in many countries,"SAN FRANCISCO Facebook Inc said service to the world's largest online social network was fully restored on Friday, following a widespread outage that affected users in multiple countries."
2014-08-01,4:42 PM,UPDATE 2-Facebook restores service after outage in many countries,"(Adds Facebook comment that service restored, source comments on cause of outage)"
2014-08-01,4:22 PM,Facebook service disrupted for some users,"SAN FRANCISCO, Aug 1 Facebook Inc, the world's No.1 social network, suffered a service disruption on Friday that made the website unavailable to some users."
2014-08-01,9:55 AM,Student starts global class action against Facebook,"VIENNA Austrian law student Max Schrems appealed to a billion Facebook users around the world on Friday to join a class-action lawsuit against Facebook's alleged violations of its users' privacy, stepping up a years-long data-protection campaign."
2014-08-01,12:15 PM,UPDATE 1-Student starts global class action against Facebook,"(Adds comments from Schrems, details, background, no comment from Facebook)"
2014-08-01,8:52 AM,Student starts global class action against Facebook,"VIENNA, Aug 1 Austrian law student Max Schrems appealed to a billion Facebook users around the world on Friday to join a class-action lawsuit against Facebook's alleged violations of its users' privacy."
2014-08-05,12:35 PM,Thousands join Austrian student's class action against Facebook,"VIENNA More than 17,000 people have signed up to join an Austrian law student's class action against Facebook over the social media group's alleged violations of its users' privacy, the student said on Tuesday."
2014-08-05,12:35 PM,Thousands join Austrian student's class action against Facebook,"VIENNA, Aug 5 More than 17,000 people have signed up to join an Austrian law student's class action against Facebook over the social media group's alleged violations of its users' privacy, the student said on Tuesday."
2014-08-06,1:30 PM,"Austrian data activist's suit against Facebook gets 25,000 plaintiffs","VIENNA Data protection activists challenging Facebook in a Vienna court said on Wednesday they had closed the list of plaintiffs after 25,000 people joined a campaign alleging that the social media giant had violated users' privacy."
2014-08-06,1:25 PM,"Austrian data activist's suit against Facebook gets 25,000 plaintiffs","VIENNA, Aug 6 Data protection activists challenging Facebook in a Vienna court said on Wednesday they had closed the list of plaintiffs after 25,000 people joined a campaign alleging that the social media giant had violated users' privacy."
2014-08-07,10:01 AM,Deals of the day- Mergers and acquisitions,"Aug 7 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Thursday:"
2014-08-07,4:11 AM,INDIA PRESS-Facebook joins GSM lobby group COAI-Times of India,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore)
2014-08-14,6:15 PM,"HIGHLIGHTS-Top U.S. hedge funds up Dollar General, Walgreen stakes",Aug 14 Top U.S. hedge fund managers did some shopping for shares of discount retailer Dollar General Corp  and drug store operator Walgreen Co in the second quarter.
2014-08-15,1:20 AM,Facebook vice president of product management resigns,"Samuel Lessin, Facebook Inc's vice president of product management, said he would be leaving the company."
2014-08-15,1:05 AM,Facebook vice president of product management resigns,"Aug 14 Samuel Lessin, Facebook Inc's vice president of product management, said he would be leaving the company."
2014-08-27,11:10 AM,"South Korea's Daum, Kakao shareholders approve merger",SEOUL Shareholders of South Korean internet portal operator Daum Communications Corp and messaging app company Kakao Corp on Wednesday approved a merger of the two firms in an all-stock deal that values Kakao at more than $3 billion.
2014-09-02,3:31 PM,EU mergers and takeovers (Sept 2),"BRUSSELS, Sept 2 The following are mergers under review by the European Commission and a brief guide to the EU merger process:"
2014-09-03,8:05 PM,Facebook goes down for some U.S. users,SAN FRANCISCO Facebook Inc went down briefly for an unknown number of U.S. users on Wednesday afternoon in what appeared to be the latest outage to affect the world's largest social network.
2014-09-03,9:31 PM,UPDATE 1-Facebook goes down for some U.S. users,"SAN FRANCISCO, Sept 3 Facebook Inc went down briefly for an unknown number of U.S. users on Wednesday afternoon in what appeared to be the latest outage to affect the world's largest social network."
2014-09-03,8:41 PM,US STOCKS-Wall Street ends mixed as Apple weighs on Nasdaq,"* Dow up 0.06 pct, S&P down 0.08 pct, Nasdaq off 0.56 pct   (Updates to close)"
2014-09-03,8:01 PM,Facebook goes down for some U.S. users,"SAN FRANCISCO, Sept 3 Facebook Inc went down for an unknown number of U.S. users on Wednesday afternoon, in what appeared to be the latest outage to affect the world's largest social network."
2014-09-03,7:36 PM,US STOCKS-Wall St mixed as Apple weighs on Nasdaq,"* Dow up 0.14 pct, S&P flat, Nasdaq off 0.44 pct   (Updates to afternoon, adds detail on Apple shares)"
2014-09-03,5:50 PM,UPDATE 1-Samsung launches virtual reality headset for Galaxy Note 4,"Sept 3 Samsung Electronics Co Ltd  has launched a virtual reality headset for its new Galaxy Note 4 phablet using technology from Oculus VR, a company that Facebook Inc acquired for $2 billion."
2014-09-03,3:16 PM,Samsung launches virtual reality headset for Galaxy Note 4,"Samsung Electronics Co Ltd has launched a virtual reality headset for its new Galaxy Note 4 phablet using technology from Oculus VR, a company that Facebook Inc is buying for $2 billion."
2014-09-04,9:10 PM,Silicon Valley builds up in Microsoft's backyard,"SEATTLE In the last week of August, Twitter entertained dozens of potential young recruits at a chic studio, while Facebook served drinks and snacks to job-seekers at its own office. More than 175 showed up to a similar event at Google in June."
2014-09-06,12:15 AM,Alibaba IPO legal fees dwarf Facebook's,"Alibaba Group Holding Ltd disclosed on Friday that it would pay $15.8 million in legal fees to law firm Simpson Thacher and other attorneys who advised the Chinese e-commerce giant on its upcoming IPO, six times what Facebook paid its counsel two years ago."
2014-09-06,12:10 AM,Alibaba IPO legal fees dwarf Facebook's,"Sept 5 Alibaba Group Holding Ltd disclosed on Friday that it would pay $15.8 million in legal fees to law firm Simpson Thacher and other attorneys who advised the Chinese e-commerce giant on its upcoming IPO, six times what Facebook paid its counsel two years ago."
2014-09-08,2:05 PM,"UPDATE 1-Twitter testing ""buy"" button on tweets","Sept 8 Twitter Inc is testing a ""buy"" button in some tweets that allows a mobile user to buy directly from a tweet."
2014-09-11,9:01 PM,UPDATE 1-Alliance Data to buy Conversant for $2.3 bln,Sept 11 Credit card processor Alliance Data Systems Corp said it will buy Conversant Inc  for about $2.3 billion in cash and stock to boost its digital marketing business.
2014-09-12,10:46 PM,South Carolina congressman Mark Sanford calls off engagement,"CHARLESTON S.C. South Carolina congressman Mark Sanford called off his engagement to his Argentine ""soul mate,"" Maria Belen Chapur, in a lengthy Facebook post on Friday, citing an ongoing lawsuit with his ex-wife."
2014-09-15,9:51 PM,Fraud trial of NY man who claimed Facebook stake delayed to May,NEW YORK The trial of an upstate New York man accused of attempting to defraud Facebook Inc and billionaire founder Mark Zuckerberg of half of the company was delayed by six months on Monday after the defendant hired a new lawyer.
2014-09-15,9:41 PM,Fraud trial of NY man who claimed Facebook stake delayed to May,"NEW YORK, Sept 15 The trial of an upstate New York man accused of attempting to defraud Facebook Inc  and billionaire founder Mark Zuckerberg of half of the company was delayed by six months on Monday after the defendant hired a new lawyer."
2014-09-15,5:10 AM,Alibaba worried about Facebook IPO as considered Nasdaq versus NYSE,Alibaba Group Holding Ltd could have sold nearly $2 billion worth of stock without lifting a finger. All it had to do was list its shares on Nasdaq. | Video
2014-09-15,2:40 PM,UPDATE 2-Microsoft to buy Minecraft maker Mojang for $2.5 billion,"STOCKHOLM/SEATTLE, Sept 15 Microsoft Corp  has agreed to acquire the Stockholm-based developer of the wildly popular Minecraft video game for $2.5 billion, as it tries to lure a new and mostly young audience into its mobile world."
2014-09-15,11:00 AM,INSIGHT-RPT-Alibaba worried about Facebook IPO as considered Nasdaq vs NYSE,Sept 15 Alibaba Group Holding Ltd could have sold nearly $2 billion worth of stock without lifting a finger. All it had to do was list its shares on Nasdaq.
2014-09-15,5:00 AM,INSIGHT-Alibaba worried about Facebook IPO as considered Nasdaq vs NYSE,Sept 15 Alibaba Group Holding Ltd could have sold nearly $2 billion worth of stock without lifting a finger. All it had to do was list its shares on Nasdaq.
2014-09-16,4:16 PM,Montreal startup taps crowdfunding for virtual reality headset,"TORONTO A tiny Montreal company is turning to crowdfunding in hopes of moving its virtual reality headset from a working prototype to a mass produced rival to products from Facebook, Samsung and Sony."
2014-09-16,4:11 PM,Montreal startup taps crowdfunding for virtual reality headset,"TORONTO, Sept 16 A tiny Montreal company is turning to crowdfunding in hopes of moving its virtual reality headset from a working prototype to a mass produced rival to products from Facebook, Samsung and Sony."
2014-09-18,10:11 AM,San Francisco drag queens meet with Facebook over name policy,"SAN FRANCISCO San Francisco drag queens and a city lawmaker met with Facebook on Wednesday demanding the site change its policy banning users from using aliases online, but said they were rebuffed."
2014-09-18,10:06 AM,CORRECTED-San Francisco drag queens meet with Facebook over name policy,(Removes incorrect reference to paid fan pages in paragraph 10 and corrects attribution in 2nd paragraph)
2014-09-18,11:07 AM,Alibaba cash could fund small spending spree at Yahoo,SAN FRANCISCO/BOSTON Alibaba Group Holding Ltd’s upcoming public offering will give Yahoo Inc billions of dollars for a potential shopping spree that investors hope will jumpstart its comeback.
2014-09-18,11:01 AM,Alibaba cash could fund small spending spree at Yahoo,"SAN FRANCISCO/BOSTON, Sept 18 Alibaba Group Holding Ltd's upcoming public offering will give Yahoo Inc billions of dollars for a potential shopping spree that investors hope will jumpstart its comeback."
2014-09-19,5:51 PM,BRIEF-TD Ameritrade premarket orders for Alibaba surpassed Facebook,"Sept 19 Pre-market investor orders at TD Ameritrade Holding Corp for shares of Alibaba Holding Corp surpassed the number of orders placed before the Facebook initial public offering, a company spokeswoman said on Friday."
2014-09-19,5:40 AM,"NYSE tests systems, to brief investors before Alibaba's debut","NEW YORK The New York Stock Exchange tested its trading systems over the summer to make sure Alibaba Group Holding Ltd's  market debut on Friday goes without a hitch, after the Chinese e-commerce company's initial public offering raised $21.8 billion."
2014-09-19,4:01 AM,"NYSE tests systems, to brief investors before Alibaba's debut","NEW YORK, Sept 19 The New York Stock Exchange tested its trading systems over the summer to make sure Alibaba Group Holding Ltd's market debut on Friday goes without a hitch, after the Chinese e-commerce company's initial public offering raised $21.8 billion."
2014-09-20,7:25 PM,Facebook's Oculus unveils new virtual reality prototype device,"LOS ANGELES Facebook Inc's Oculus VR unit announced an upgraded prototype of its virtual reality headset that has higher resolution and built-in audio, but the company said it is not ready to sell a device to consumers."
2014-09-20,7:20 PM,Facebook's Oculus unveils new virtual reality prototype device,"LOS ANGELES, Sept 20 Facebook Inc's  Oculus VR unit announced an upgraded prototype of its virtual reality headset that has higher resolution and built-in audio, but the company said it is not ready to sell a device to consumers."
2014-09-23,12:35 AM,Facebook to introduce new advertising platform : WSJ,"Facebook Inc is set to unveil a new advertising platform to improve effectiveness of online ads, the Wall Street Journal reported on Monday citing people with knowledge of the matter."
2014-09-23,7:05 PM,"FEATURE-Movies bust out of screen with panoramic, virtual technology","LOS ANGELES, Sept 23 A Tyrannosaurus rex lumbers forward, belts out a deafening roar, then stomps overhead, and a viewer watching inside a virtual reality headset turns around to see the beast walking away."
2014-09-25,10:32 AM,Deals of the day- Mergers and acquisitions,"(Adds Total, Intel, Facebook, Airbus, DirectTV, Finmeccanica, Goldman Sachs, ValueAct Capital, Ilva, Dow Chemical and others)"
2014-09-25,12:56 PM,Facebook to win EU approval for $19 billion WhatsApp bid: sources,"BRUSSELS Facebook , the world's leading social network, will win unconditional EU approval for its $19 billion offer for mobile messaging startup WhatsApp in a deal pitting it against telecoms operators, two people familiar with the matter said on Thursday."
2014-09-28,7:30 PM,Instagram reportedly blocked in China amid Hong Kong protests,"NEW YORK Instagram, the popular photo-sharing service owned by Facebook Inc , has been blocked in China, according to numerous reports, including from Hong Kong-based reporters with the New York Times."
2014-09-28,7:25 PM,Instagram reportedly blocked in China amid HK protests,"NEW YORK, Sept 28 Instagram, the popular photo-sharing service owned by Facebook Inc, has been blocked in China, according to numerous reports, including from Hong Kong-based reporters with the New York Times."
2014-09-29,1:26 PM,Israel's Magma raises $150 mln for new venture capital fund,"TEL AVIV, Sept 29 Magma Venture Partners, an Israeli venture capital firm with $500 million under management, said on Monday it completed fundraising for its Magma Venture Capital IV with $150 million in new committed capital."
2014-10-02,6:45 PM,Facebook plans stricter scrutiny for accessing user data,Facebook Inc plans a stricter review of requests to access information on its 1.32 billion active users after a psychological experiment on unwitting users in 2012 created a furor on social media.
2014-10-02,7:50 PM,UPDATE 1-Facebook plans stricter scrutiny for accessing user data,Oct 2 Facebook Inc plans a stricter review of requests to access information on its 1.32 billion active users after a psychological experiment on unwitting users in 2012 created a furor on social media.
2014-10-02,6:20 PM,Facebook sets guidelines for access to user information,"Oct 2 Facebook Inc has set up guidelines for proposed research requests to access user information, both for internal work and academic work."
2014-10-03,6:05 PM,EU mergers and takeovers (Oct 3),"BRUSSELS, Oct 3 The following are mergers under review by the European Commission and a brief guide to the EU merger process:"
2014-10-03,9:51 AM,Facebook wins EU approval for $19 billion WhatsApp bid,"BRUSSELS Facebook , the world's most popular social network, gained European Union clearance on Friday for its proposed $19 billion takeover of mobile messaging startup WhatsApp in a deal setting it against the telecoms industry."
2014-10-03,10:52 AM,UPDATE 1-Facebook wins EU approval for $19 bln WhatsApp bid,* European Commission says deal will not hurt competition   (Adds details)
2014-10-03,9:46 AM,EU Commission clears Facebook's $19 bln bid for WhatsApp,"BRUSSELS, Oct 3 European Union antitrust regulators approved on Friday a $19 billion offer by Facebook , the world's most popular social network, for mobile messaging startup WhatsApp."
2014-10-03,5:11 AM,Exclusive: Facebook plots first steps into healthcare,"SAN FRANCISCO Facebook Inc  already knows who your friends are and the kind of things that grab your attention. Soon, it could also know the state of your health."
2014-10-03,5:56 AM,UPDATE 1-Market Chatter-Corporate finance press digest,"(Adds items on RadioShack, Google, Goldman Sachs, Facebook. Removes Anadolu Group)"
2014-10-06,5:36 PM,Facebook's WhatsApp acquisition now has price tag of $22 billion,"SAN FRANCISCO Facebook Inc  closed its acquisition of mobile messaging service WhatsApp on Monday, with the final price tag rising an additional $3 billion to roughly $22 billion because of the increased value of Facebook's stock in recent months."
2014-10-06,5:36 PM,Facebook's WhatsApp acquisition now has price tag of $22 billion,"SAN FRANCISCO, Oct 6 Facebook Inc closed its acquisition of mobile messaging service WhatsApp on Monday, with the final price tag rising an additional $3 billion to roughly $22 billion because of the increased value of Facebook's stock in recent months."
2014-10-09,9:56 AM,Facebook has no near-term plan to monetize WhatsApp: CEO,"NEW DELHI Facebook Inc , which closed its acquisition of mobile messaging service WhatsApp on Monday, has no near-term plan to make money from the service, Chief Executive Mark Zuckerberg said on Thursday."
