date,time,title,abstract
2014-08-12,2:00 AM,"Google, Asian telecoms to build $300 million undersea cable to Japan",Search engine Google Inc and five Asian telecom and communications companies have agreed to invest about $300 million to develop and operate a trans-Pacific cable network connecting the United States to Japan.
2014-08-13,4:31 PM,"UPDATE 1-Amazon.com takes on PayPal, Square with credit card reader","SAN FRANCISCO, Aug 13 Amazon.com Inc  unveiled a $10 credit-card reader and mobile app for businesses on Wednesday, expanding further into bricks-and-mortar retail and the rapidly evolving mobile payments arena."
2014-08-13,10:06 PM,American Apparel appoints Google executive Laura Lee to board,Aug 13 Struggling retailer American Apparel Inc  named Google Inc executive Laura Lee as the second woman director on its board.
2014-08-13,10:06 PM,American Apparel appoints Google executive Laura Lee to board,Struggling retailer American Apparel Inc  named Google Inc  executive Laura Lee as the second woman director on its board.
2014-08-14,11:56 PM,Samsung buys home-automation startup SmartThings,"SAN FRANCISCO, Aug 14 Samsung Electronics Co Ltd  will buy SmartThings, a  startup backed by PayPal co-founder Max Levchin that helps connect household devices, one of its largest U.S.-startup acquisitions to date."
2014-08-15,5:30 AM,PRESS DIGEST- New York Times business news - Aug 15,Aug 15 The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy.
2014-08-15,5:20 PM,Vringo shares dive after court tosses patent claims,"A U.S. appeals court on Friday rejected patent claims brought by a Vringo Inc subsidiary against several companies including Google, sending Vringo shares plummeting."
2014-08-16,1:23 AM,Google buys city-guide app maker JetPac,"Aug 15 Google Inc is buying JetPac Inc, the startup that designs social travel applications disclosed on its website on Friday, without providing details."
2014-08-17,5:00 AM,"Look, no hands! Test driving a Google car","MOUNTAIN VIEW, Calif., Aug 17 The car stopped at stop signs. It glided around curves. It didn't lurch or jolt. The most remarkable thing about the drive was that it was utterly unremarkable."
2014-08-17,5:05 AM,"Look, no hands! Test driving a Google car",MOUNTAIN VIEW Calif. The car stopped at stop signs. It glided around curves. It didn't lurch or jolt. The most remarkable thing about the drive was that it was utterly unremarkable.
2014-08-17,11:00 AM,"RPT-Look, no hands! Test driving a Google car","MOUNTAIN VIEW, Calif., Aug 17 The car stopped at stop signs. It glided around curves. It didn't lurch or jolt. The most remarkable thing about the drive was that it was utterly unremarkable."
2014-08-18,11:10 PM,Tech investor gets five towns to join social-health experiment,"SAN FRANCISCO Technology investor Esther Dyson thinks she has found the answer to America's growing health concerns, and has enlisted five smaller cities across the country to try and prove it."
2014-08-19,1:36 PM,"Google considering YouTube, Gmail accounts for kids - reports","Aug 19 Google Inc is considering allowing online accounts for children under the age of 13 and give their parents control over how the service is used, according to media reports."
2014-08-19,1:45 PM,"Google considering YouTube, Gmail accounts for kids: reports","Google Inc is considering allowing online accounts for children under the age of 13 and give their parents control over how the service is used, according to media reports."
2014-08-19,7:50 PM,"Marketing push, harsh northern winter spur record Florida tourism","TALLAHASSEE Fla. A record 24 million tourists visited Florida this spring, up 3 percent from 2013, spurred by unusually cold northern weather, a Google program that allows virtual beach tours and aggressive marketing, a state official said on Tuesday."
2014-08-20,4:21 AM,INDIA PRESS-Google to mentor Indian companies-Times of India,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore)
2014-08-20,5:50 PM,Verizon in talks to launch new app store -industry website,"WASHINGTON, Aug 20 Verizon Communications Inc  is planning to launch a mobile software store that could present a third alternative in a market long-dominated by Apple Inc and Google Inc, according to The Information, an industry website."
2014-08-20,8:46 PM,UPDATE 1-Verizon denies it plans to open new app store,"WASHINGTON, Aug 20 Verizon Communications Inc  denied a report on Wednesday it was in talks with carriers and hardware manufacturers to open a new mobile software store."
2014-08-20,5:55 PM,Verizon denies it plans to open new app store,WASHINGTON Verizon Communications Inc denied a report on Wednesday it was in talks with carriers and hardware manufacturers to open a new mobile software store.
2014-08-22,3:26 PM,Google wins victory in row with German publishers,"FRANKFURT, Aug 22 A German regulator handed Google Inc a victory on Friday as it said it would not pursue a complaint brought against the internet search engine operator by a group of publishers for giving users access to their news articles."
2014-08-24,10:00 AM,"China targets own operating system to take on likes of Microsoft, Google","SHANGHAI, Aug 24 China could have a new homegrown operating system by October to take on imported rivals such as Microsoft Corp, Google Inc and Apple Inc, Xinhua news agency said on Sunday."
2014-08-25,5:51 PM,Amazon in talks to buy live-streaming game site Twitch -report,"SAN FRANCISCO, Aug 25 Amazon.com Inc is in discussions to acquire Twitch, the live-streaming gaming network that Google Inc had reportedly expressed an interest in buying, tech blog The Information reported on Monday, citing two people familiar with the matter."
2014-08-25,4:30 PM,India's Karbonn Mobiles expects to go public by 2016,"Karbonn Mobiles, the third-largest smartphone maker in India, expects to go public by 2016 as it bets on sales of Android devices made in partnership with Google Inc to boost revenue growth."
2014-08-25,8:31 PM,WRAPUP 1-Amazon snaps up live video startup Twitch for $970M cash,"(Combines stories on Amazon announcing the deal with background; adds comments from Amazon, details)"
2014-08-25,11:31 PM,WRAPUP 3-Amazon snaps up live video startup Twitch for $970 million,"(Adds comments from Amazon and Twitch executives, background on Google interest in Twitch)"
2014-08-26,2:00 PM,"Once 'Best in the West', Israel's economy shows cracks",* Bank of Israel has cut interest rates twice; at record low
2014-08-26,6:30 PM,Google buys video-processing service provider Zync Render,"Aug 26 Google Inc said it bought Zync Render, the visual effects cloud-rendering technology company behind ""Star Trek Into Darkness""."
2014-08-26,6:35 PM,Google buys video-processing service provider Zync Render,"Google Inc  said it bought Zync Render, the visual effects cloud-rendering technology company behind ""Star Trek Into Darkness""."
2014-08-26,10:16 AM,Deals of the day-Mergers and acquisitions,"Aug 26 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Tuesday:"
2014-08-28,10:11 PM,Spliced Lula video annoys ruling party in Brazil election,"BRASILIA, Aug 28 Brazil's ruling party has asked Google Inc to pull a spliced campaign video from YouTube that gives viewers the impression its leader, Luiz Inacio Lula da Silva, is backing opposition presidential candidate Marina Silva."
2014-08-28,10:35 PM,BRIEF-Google announces effort to use drones for delivery of goods,Aug 28 Google Inc :  * Announces effort to use drones for delivery of goods
2014-08-28,10:40 PM,Google's Megan Smith considered top choice for U.S. technology chief -Bloomberg,"Aug 28 Longtime Google Inc executive Megan Smith is a top candidate for the role of United States' chief technology officer, Bloomberg reported on Thursday, citing people familiar with the matter. (http://bloom.bg/1wK4kX8)"
2014-08-28,10:49 PM,Spliced Lula video annoys ruling party in Brazil election,"BRASILIA Brazil's ruling party has asked Google Inc to pull a spliced campaign video from YouTube that gives viewers the impression its leader, Luiz Inacio Lula da Silva, is backing opposition presidential candidate Marina Silva."
2014-08-28,10:50 PM,Google's Megan Smith considered top choice for U.S. technology chief: Bloomberg,"Longtime Google Inc executive Megan Smith is a top candidate for the role of United States' chief technology officer, Bloomberg reported on Thursday, citing people familiar with the matter."
2014-08-28,11:00 PM,Google tests airborne drones to deliver goods,"SAN FRANCISCO, Aug 28 Google Inc   is developing airborne drones capable of flying on their own and delivering everything from candy to medicine, the Internet company said on Thursday."
2014-08-29,12:46 AM,UPDATE 1-Google tests airborne drones to deliver goods,"SAN FRANCISCO, Aug 28 Google Inc   is developing airborne drones capable of flying on their own and delivering anything from candy to medicine, the Internet company said on Thursday."
2014-08-29,12:46 AM,UPDATE 1-Spliced Lula video annoys ruling party in Brazil election,"BRASILIA, Aug 28 Brazil's ruling party has asked Google Inc to pull a spliced campaign video from YouTube that gives viewers the impression its leader, Luiz Inacio Lula da Silva, is backing opposition presidential candidate Marina Silva."
2014-09-03,2:46 AM,Google starts quantum computing research project,Sept 2 Google Inc said a research team led by physicist John Martinis from the University of California Santa Barbara will join the company to start a project to build new quantum information processors based on superconducting electronics.
2014-09-03,2:50 AM,Google starts quantum computing research project,Google Inc said a research team led by physicist John Martinis from the University of California Santa Barbara will join the company to start a project to build new quantum information processors based on superconducting electronics.
2014-09-03,5:16 AM,India's smartphone wars: Google's Android One adds to Samsung's worries,* Android One threatens much pricing pressure for Samsung
2014-09-03,5:05 PM,"AbbVie, Calico forge deal against age-related diseases",
2014-09-03,7:30 PM,"Apple, Google resume talks with tech workers in hiring lawsuit -filing","SAN FRANCISCO, Sept 3 Four tech companies including Apple and Google have resumed mediation talks with tech workers who are suing over hiring practices in Silicon Valley, according to a court filing on Wednesday."
2014-09-03,6:25 PM,"UPDATE 2-Google's Calico, AbbVie forge deal against diseases of aging","Sept 3 U.S. drugmaker AbbVie Inc and Calico, a new company set up by Google Inc to cure diseases of aging, will each invest $250 million to help create Calico research facilities and collaborate on discovery and development of new medicines."
2014-09-03,5:05 PM,"Google's Calico, AbbVie forge deal against diseases of aging","U.S. drugmaker AbbVie Inc  and Calico, a new company set up by Google Inc  to cure diseases of aging, will each invest $250 million to help create Calico research facilities and collaborate on discovery and development of new medicines."
2014-09-03,8:01 PM,"UPDATE 1-Apple, Google resume talks with tech workers in hiring lawsuit -filing","SAN FRANCISCO, Sept 3 Four technology companies, including Apple and Google, have resumed mediation talks with tech workers in a high-profile lawsuit over hiring practices in Silicon Valley, according to a court filing."
2014-09-03,7:34 PM,"Apple, Google resume talks with tech workers in hiring lawsuit: filing","SAN FRANCISCO Four technology companies, including Apple  and Google , have resumed mediation talks with tech workers in a high-profile lawsuit over hiring practices in Silicon Valley, according to a court filing."
2014-09-04,1:01 PM,AirBnB partners with Nest to equip some homes with thermostats,"SAN FRANCISCO, Sept 4 Home rental service AirBnB will offer free smart thermostats from Google Inc-owned   Nest to 500 of its hosts in the United States, the first step in a partnership that could lead to broader cooperation between the two technology companies."
2014-09-04,1:02 PM,AirBnB partners with Nest to equip some homes with thermostats,"SAN FRANCISCO Home rental service AirBnB will offer free smart thermostats from Google Inc-owned   Nest to 500 of its hosts in the United States, the first step in a partnership that could lead to broader cooperation between the two technology companies."
2014-09-04,2:06 PM,"Microsoft, publishers try to stop 'catastrophic' Google EU deal",* EU's Almunia has 2 months to decide before leaving office
2014-09-04,4:31 PM,Google to refund $19 million in kids' in-app purchase case -U.S.,"WASHINGTON, Sept 4 Google Inc has agreed to refund at least $19 million to settle charges that it unfairly billed parents for purchases that their children made while playing video games like Ice Age Village and Air Penguins on mobile devices."
2014-09-04,4:32 PM,RPT-Google to refund $19 million in kids' in-app purchase case -U.S.,"WASHINGTON, Sept 4 Google Inc has agreed to refund at least $19 million to settle charges that it unfairly billed parents for purchases that their children made while playing video games like Ice Age Village and Air Penguins on mobile devices."
2014-09-04,5:06 PM,UPDATE 2-Google to refund $19 million in kids' in-app purchase case -U.S.,"(Adds comment from FTC Chairwoman Edith Ramirez, share price, other details)"
2014-09-04,4:37 PM,Google to refund $19 million in kids' in-app purchase case: U.S,WASHINGTON Google Inc has agreed to refund at least $19 million to parents who were unfairly billed for charges racked up by children playing video games such as Ice Age Village and Air Penguins on smartphones and tablets.
2014-09-04,4:01 PM,"UPDATE 2-Microsoft, publishers try to stop 'catastrophic' Google EU deal","* Deal will only escalate market abuse, Google rival says   (adds details about complainants)"
2014-09-04,2:10 PM,"Microsoft, publishers try to stop 'catastrophic' Google EU deal",BRUSSELS Google's  antitrust deal with EU regulators was criticized by Microsoft  and other competitors in a last-ditch attempt to influence European Competition Commissioner Joaquin Almunia before he leaves office at the end of October.
2014-09-05,5:15 AM,"Apple, Google appeal rejection of $324.5 mln settlement in hiring lawsuit","SAN FRANCISCO, Sept 4 Four tech companies including Apple and Google appealed a U.S. judge's rejection of a proposed $324.5 million settlement in a lawsuit over hiring practices in Silicon Valley, according to a court filing from the companies late on Thursday."
2014-09-05,5:45 AM,"UPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement","SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing."
2014-09-05,5:20 AM,"Apple, Google appeal rejection of $325 million hiring settlement","SAN FRANCISCO Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing."
2014-09-08,5:01 AM,Google hosts meetings across Europe on privacy rights,"PARIS, Sept 8 A panel appointed by search engine Google will hold the first of a series of meetings on Tuesday to debate the balance between privacy and the free flow of information after a May court ruling reinforced Europeans' ""right to be forgotten""."
2014-09-08,3:25 PM,Carmakers must respect drivers who are leery of new tech features -Bill Ford,"DETROIT, Sept 8 Ford Motor Co Executive Chairman Bill Ford said new technologies that allow cars to talk to each other and drive themselves may scare some people, so the industry will need to allow consumers to opt out of such features."
2014-09-08,3:28 PM,Carmakers must respect drivers who are leery of new tech features: Bill Ford,"DETROIT Ford Motor Co  Executive Chairman Bill Ford said new technologies that allow cars to talk to each other and drive themselves may scare some people, so the industry will need to allow consumers to opt out of such features."
2014-09-08,5:05 AM,Google hosts meetings across Europe on privacy rights,"PARIS A panel appointed by search engine Google will hold the first of a series of meetings on Tuesday to debate the balance between privacy and the free flow of information after a May court ruling reinforced Europeans' ""right to be forgotten""."
2014-09-09,6:15 PM,Google-appointed panel kicks off tour of Europe to debate privacy rights,"* Expert panel debating ""right to be forgotten"" in Europe"
2014-09-09,6:20 PM,Google-appointed panel kicks off tour of Europe to debate privacy rights,"BRUSSELS/MADRID A specialist panel appointed by search engine giant Google to help it implement a landmark court ruling on privacy rights held a meeting in Madrid on Tuesday, their first in a seven-stop tour to gather the views of European experts on the issue."
2014-09-10,2:15 PM,EU's Almunia says won't finish Google probe before end-October,"WASHINGTON, Sept 10 Europe's antitrust chief Joaquin Almunia said on Wednesday that he will not be able to wrap up a four-year investigation into Google before he leaves office at the end of next month."
2014-09-10,2:45 PM,Ireland appoints data protection chief with corporate background,"DUBLIN, Sept 10 Ireland has appointed a government official with experience at multinational companies as its new data protection commissioner to head up a body which acts as regulator to the likes of Google and Facebook  outside North America."
2014-09-10,4:00 PM,UPDATE 1-EU's Almunia says won't finish Google probe before end-October,"WASHINGTON, Sept 10 European Union regulators will not finish a four-year investigation into Google by the end of October, the bloc's outgoing antitrust chief said on Wednesday."
2014-09-10,2:20 PM,EU's Almunia says won't finish Google probe before end-October,"WASHINGTON European Union regulators will not finish a four-year investigation into Google by the end of October, the bloc's outgoing antitrust chief said on Wednesday."
2014-09-10,5:25 PM,REFILE-UPDATE 1-Danish reformer gets EU antitrust stick; German to police the Internet,"BRUSSELS, Sept 10 Europe's incoming competition and telecoms chiefs will have their plates full for the next five years as one tackles global companies suspected of acting unfairly while the other seeks to keep the Internet open and let online services flow freely."
2014-09-10,6:55 PM,"Google buys high-tech spoon maker, expands healthcare focus","SAN FRANCISCO, Sept 10 Google Inc   has acquired the maker of a high-tech spoon that helps people suffering from neurodegenerative tremors to eat, the Internet company's latest foray into the healthcare and biotechnology market."
2014-09-10,7:00 PM,"Google buys high-tech spoon maker, expands healthcare focus","SAN FRANCISCO Google Inc has acquired the maker of a high-tech spoon that helps people suffering from neurodegenerative tremors to eat, the Internet company's latest foray into the healthcare and biotechnology market."
2014-09-10,7:20 PM,U.S. court revives Microsoft co-founder's patent suit vs tech companies,"A U.S. appeals court on Wednesday revived part of a patent lawsuit brought by Microsoft co-founder Paul Allen against AOL, Apple, Google and Yahoo, saying a lower court incorrectly found that the tech companies didn't infringe one of its patents."
2014-09-10,10:06 AM,Deals of the day- Mergers and acquisitions,"(Adds Google, Itaú Unibanco Holding, Chiquita, UBS, AngloGold Ashanti, Telecom Italia SpA, Aspen, Kommunalkredit, Lamda, Visteon, Locke Lord)"
2014-09-12,3:30 PM,Ebay stock jumps; traders cite rumor of Google interest,"NEW YORK, Sept 12 Shares of eBay Inc  rose about 4 percent in heavy volume on Friday, with two European-based traders and one U.S.-based trader citing rumors that Google Inc would possibly take a large stake in eBay as the reason for the move."
2014-09-12,4:01 PM,"US STOCKS-EBay pares sharp gain, dismisses Google stake talk","NEW YORK, Sept 12 Shares of eBay were up but paring earlier sharp gains on Friday after a company spokesman said eBay has had no conversations with Google   about acquiring a stake in the company."
2014-09-12,4:01 PM,UPDATE 1-EBay shares backtrack after it dismisses talk of Google stake,"(Recasts with eBay's and Google's comments, updates shares)"
2014-09-12,3:32 PM,EBay shares backtrack after it dismisses talk of Google stake,NEW YORK/SAN FRANCISCO Shares of eBay Inc  lost much of their Friday gains after the online retailer dismissed market speculation that Google Inc  may be preparing to buy a slice of the company.
2014-09-12,4:41 PM,US STOCKS-Wall St slips at midday; energy a drag,"NEW YORK, Sept 12 U.S. stocks were lower at midday on Friday, with energy shares extending recent losses after the Treasury department announced new sanctions against Russia."
2014-09-12,5:26 PM,US STOCKS-Wall St falls in afternoon; set to snap 5 weeks of gains,"NEW YORK, Sept 12 U.S. stocks were lower in afternoon trading on Friday, with energy shares extending recent losses after the Treasury department announced new sanctions against Russia."
2014-09-12,7:01 PM,EU's Almunia denies decision on Google was postponed to appease lobbyists,"BRUSSELS, Sept 12 Europe's antitrust chief hit back on Friday at media reports suggesting that he had bowed to political lobbying by delaying a final decision on alleged anti-competitive behaviour by Google."
2014-09-12,7:05 PM,EU's Almunia denies decision on Google was postponed to appease lobbyists,BRUSSELS Europe's antitrust chief hit back on Friday at media reports suggesting that he had bowed to political lobbying by delaying a final decision on alleged anti-competitive behavior by Google.
2014-09-12,10:33 AM,Deals of the day- Mergers and acquisitions,"(Updates ThyssenKrupp; Adds EBay, Shell, HP, Porsche, Tottenham Hotspur, Digital First Media, Darden, DirecTV, Newcastle United and Snam)"
2014-09-15,6:31 AM,"Google launches Android One, phones to be priced at around $105","NEW DELHI/MUMBAI, Sept 15 Google Inc  launched in India on Monday the first smartphones powered by its Android One operating system, pricing them at around 6,399 rupees ($105) to capture the low-cost segement of the world's fastest growing smartphone market."
2014-09-15,7:35 AM,UPDATE 2-Google launches $105 Android One; eyes low-price smartphone boom,"* Partners with Micromax, Karbonn and Spice for low-cost phones"
2014-09-15,7:05 AM,Google launches $105 Android One; eyes low-price smartphone boom,"NEW DELHI/MUMBAI Google Inc launched in India on Monday a $105 smartphone, the first device from its ""Android One"" initiative which is aimed at boosting sales in key emerging markets through cheaper prices and better quality software."
2014-09-15,6:05 PM,Governments pressure Google for more user information,Sept 15 Google Inc said it was facing increasing pressure from governments around the world to reveal user information in criminal investigations amid ongoing revelations about national surveillance programs.
2014-09-15,6:10 PM,Governments pressure Google for more user information,Google Inc said it was facing increasing pressure from governments around the world to reveal user information in criminal investigations amid ongoing revelations about national surveillance programs.
2014-09-15,6:30 PM,Second actor sues Google over 'Innocence of Muslims' movie trailer,"Sept 15 A second actor has sued Google Inc  over a movie trailer called ""Innocence of Muslims"" that mocked the Prophet Mohammad and led to riots in 2012, six months after a U.S. appeals court ruled for another actor and ordered the film taken off YouTube."
2014-09-15,6:37 PM,Second actor sues Google over 'Innocence of Muslims' movie trailer,"A second actor has sued Google Inc over a movie trailer called ""Innocence of Muslims"" that mocked the Prophet Mohammad and led to riots in 2012, six months after a U.S. appeals court ruled for another actor and ordered the film taken off YouTube."
2014-09-16,12:02 PM,New global plans unveiled to crack down on corporate tax avoidance,"LONDON, Sept 16 Plans for a major rewriting of international tax rules unveiled on Tuesday could eliminate structures that have allowed companies like Google Inc  and Amazon.com Inc to shave billions of dollars off their tax bills."
2014-09-16,4:46 PM,UPDATE 1-OECD unveils proposals to curb corporate tax avoidance,"* Rules aim to end ""double non-taxation"" - OECD   (Adds expert and NGO comment)"
2014-09-16,12:15 PM,OECD unveils proposals to curb corporate tax avoidance,LONDON New international tax rules proposed on Tuesday could eliminate structures that have allowed companies such as Google Inc  and Amazon.com Inc  to shave billions of dollars off their tax bills.
2014-09-17,7:36 PM,"EU regulators preparing guidelines for ""right to be forgotten"" complaints","BRUSSELS, Sept 17 European regulators are working on guidelines for appeals from people whose requests to remove information from search results under their name have been turned down by search engines such as Google."
2014-09-18,11:01 AM,Alibaba cash could fund small spending spree at Yahoo,"SAN FRANCISCO/BOSTON, Sept 18 Alibaba Group Holding Ltd's upcoming public offering will give Yahoo Inc billions of dollars for a potential shopping spree that investors hope will jumpstart its comeback."
2014-09-18,3:10 PM,"UPDATE 1-EU regulators agree on guidelines for ""right to be forgotten"" complaints","* Regulators seek ""toolbox"" to weigh privacy vs public interest"
2014-09-18,3:20 PM,EU regulators agree on guidelines for 'right to be forgotten' complaints,"BRUSSELS European regulators have agreed on criteria for judging appeals for the ""right to be forgotten"", taking into account public profiles or crime for example, when search engines such as Google turn down requests to have information deleted from search results."
2014-09-18,4:35 PM,"UPDATE 1-Google, Mercedes, Audi get California permits for self-driving cars","(Adds Google as having most permits, background from California DMV)"
2014-09-18,3:55 PM,"Google, Mercedes, Audi get California permits for self-driving cars","California issued its first 29 permits this week to three companies to test self-driving cars on public roads, state officials said on Thursday."
2014-09-19,3:10 AM,INDIA PRESS-Google earmarks 1 bln rupees for Android One campaign in India - Economic Times,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore)
2014-09-22,3:05 AM,INDIA PRESS-Sterlite Tech working on Google Fibre project clone-Economic Times,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore)
2014-09-22,2:50 AM,REFILE-INDIA PRESS-Google in talks with Airtel to usher in carrier billing - Economic Times,(Refiles to add source in headline) (http://bit.ly/1C2mvGz)
2014-09-22,7:00 AM,Google selects HTC for upcoming Nexus tablet - WSJ,"Sept 22 Google Inc has selected HTC Corp to make its upcoming 9-inch Nexus tablet, the Wall Street Journal reported, citing people familiar with the matter."
2014-09-22,8:55 AM,UPDATE 1-Google selects HTC for upcoming Nexus tablet - WSJ,"Sept 22 Google Inc has selected HTC Corp to make its upcoming 9-inch Nexus tablet, the Wall Street Journal reported, citing people familiar with the matter."
2014-09-22,7:10 AM,Google selects HTC for upcoming Nexus tablet: WSJ,"Google Inc has selected HTC Corp to make its upcoming 9-inch Nexus tablet, the Wall Street Journal reported, citing people familiar with the matter."
2014-09-23,9:57 AM,Google to build 600 mln euro data centre in the Netherlands,"AMSTERDAM, Sept 23 Google will build a 600 million euro (773.58 million US dollar) data centre in the northern Netherlands, the company said on Tuesday."
2014-09-23,10:26 AM,Google to build 600 million euro data center in the Netherlands,"AMSTERDAM Google will build a 600 million euro ($773.58 million) data center in the northern Netherlands, the company said on Tuesday."
2014-09-23,3:30 PM,EU's Almunia says may probe Google's non-search services,"* Google's non-search services such as Google+, YouTube under fire"
2014-09-23,3:33 PM,EU's Almunia says may probe Google's non-search services,"BRUSSELS Google Inc, the target of an EU antitrust investigation into its internet search engine, may face further scrutiny over its other services following several complaints, Europe's antitrust chief said on Tuesday."
2014-09-25,2:46 AM,"INDIA PRESS-GroupM, Google join hands to launch festive sales online - Economic Times",Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore)
2014-09-25,5:29 PM,EU privacy watchdogs give Google guidelines to change privacy practices,"BRUSSELS, Sept 25 European data privacy regulators on Thursday handed Google a package of guidelines to help it bring the way it collects and stores user data in line with EU law after six regulators opened investigations into the internet giant."
2014-09-25,8:59 PM,Driving while texting with Google Glass as distracting as phone -study,"ORLANDO, Fla., Sept 25 The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone."
2014-09-25,9:09 PM,Driving while texting with Google Glass as distracting as phone: study,ORLANDO Fla. The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone.
2014-09-25,9:53 PM,"Google fires back at News Corp; defends search, piracy practices","SAN FRANCISCO, Sept 25 Google Inc hit back at News Corp on Thursday for calling it a platform for piracy and an ""unaccountable bureaucracy,"" in a point-by-point rebuttal that stressed the Internet search company's commitment to fighting online crime."
2014-09-25,10:03 PM,"Google fires back at News Corp; defends search, piracy practices","SAN FRANCISCO Google Inc hit back at News Corp on Thursday for calling it a platform for piracy and an ""unaccountable bureaucracy,"" in a point-by-point rebuttal that stressed the Internet search company's commitment to fighting online crime."
2014-09-26,12:20 AM,UPDATE 3-Hackers exploit 'Shellshock' bug with worms in early attacks,(Adds bulletins from Amazon and Google in seventh paragraph)
2014-09-26,1:15 AM,UPDATE 1-Driving while texting with Google Glass as distracting as phone -study,"ORLANDO, Fla., Sept 25 The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone."
2014-09-26,1:21 AM,Driving while texting with Google Glass as distracting as phone: study,ORLANDO Fla. The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone.
2014-09-26,10:47 AM,REFILE-EU privacy watchdogs give Google guidelines to change privacy practices,"BRUSSELS, Sept 25 European data privacy regulators on Thursday handed Google a package of guidelines to help it bring the way it collects and stores user data in line with EU law after six regulators opened investigations into the internet giant."
2014-09-26,10:57 AM,EU privacy watchdogs give Google guidelines to change privacy practices,BRUSSELS European data privacy regulators on Thursday handed Google a package of guidelines to help it bring the way it collects and stores user data in line with EU law after six regulators opened investigations into the internet giant.
2014-09-29,6:32 PM,"Taxes, fees: the worldwide battle between utilities and solar",MADRID/SYDNEY (This version of the Sept. 28 story has been repeated with no changes in text)
2014-09-29,8:25 PM,"Canada's TV watchdog to ignore Netflix, Google after data denial","TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data."
2014-09-29,8:30 PM,"Canada's TV watchdog to ignore Netflix, Google after data denial",TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.
2014-09-29,10:11 PM,EU telecoms nominee stands up for net neutrality,"BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday."
2014-09-29,10:15 PM,EU telecoms nominee stands up for net neutrality,"BRUSSELS Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday."
2014-09-30,11:00 AM,Google searches for right note in online music business,"SAN FRANCISCO, Sept 30 Google Inc   is planning new and revamped streaming-music services in coming weeks, searching for a way to stand out in an increasingly crowded field of rivals from Apple Inc and Amazon.com Inc to Spotify."
2014-09-30,11:10 AM,Google searches for right note in online music business,"SAN FRANCISCO Google Inc is planning new and revamped streaming-music services in coming weeks, searching for a way to stand out in an increasingly crowded field of rivals from Apple Inc and Amazon.com Inc to Spotify."
2014-09-30,6:00 PM,"U.S. attorney general criticizes Apple, Google data encryption","WASHINGTON, Sept 30 Joining a cry from law enforcement officials concerned about data encryption on Apple's  newest operating system, U.S. Attorney General Eric Holder said on Tuesday that officers should not be blocked from the information they need to investigate a crime."
2014-09-30,6:05 PM,"U.S. attorney general criticizes Apple, Google data encryption","WASHINGTON Joining a cry from law enforcement officials concerned about data encryption on Apple's newest operating system, U.S. Attorney General Eric Holder said on Tuesday that officers should not be blocked from the information they need to investigate a crime."
2014-09-30,7:20 PM,German privacy watchdog tells Google to restrict use of data,"FRANKFURT, Sept 30 A German data protection watchdog told Google Inc on Tuesday to seek users' permission for creating data profiles from its various services, adding to pressure on the U.S. technology giant in Europe over its privacy policy."
2014-09-30,7:26 PM,German privacy watchdog tells Google to restrict use of data,"FRANKFURT A German data protection watchdog told Google Inc on Tuesday to seek users' permission for creating data profiles from its various services, adding to pressure on the U.S. technology giant in Europe over its privacy policy."
2014-10-01,8:52 AM,Cyberark listing puts Israeli venture capital fund in the spotlight,* Firm has invested around $1 billion in scores of start-ups
2014-10-02,10:05 AM,CORRECTED-Dubai detectives to get Google Glass to fight crime,(Corrects headline to show recognition database software developed by police not Google)
